date,price,market_cap,total_volume
2024-09-16,0.14899057997046228,12910526378.033876,296995181.6393853
2024-09-17,0.14870161558903894,12892165223.000603,382176014.54558665
2024-09-18,0.15001539128775926,13009325389.017138,339537388.72024703
2024-09-19,0.1497048286237431,12967211111.97327,337607241.38524646
2024-09-20,0.15136437326482552,13114268119.599642,384841966.2898693
2024-09-21,0.15205720881416065,13178840130.15215,345741533.9986582
2024-09-22,0.15209684065835766,13185260881.484259,234391257.6167906
2024-09-23,0.151893352045195,13153577651.687195,285400191.8816932
2024-09-24,0.152315315800067,13194660339.279688,348808499.0228916
2024-09-25,0.15127141765981938,13108624761.77425,326266072.43102586
2024-09-26,0.15011031196270927,12995917192.629833,309080811.8146579
2024-09-27,0.15311422115823844,13268372045.7348,392883223.3389724
2024-09-28,0.15518445714550094,13442759784.234459,439404148.3683027
2024-09-29,0.1551746395189747,13450134919.867802,304377867.9255474
2024-09-30,0.15643660539950788,13550194097.808071,350151062.0955387
2024-10-01,0.155941188067581,13518454191.751871,446348354.0387757
2024-10-02,0.15355551404268677,13307851661.800528,569376923.0461562
2024-10-03,0.15442504756948797,13360189079.651968,468456888.35666716
2024-10-04,0.1574109423551479,13639818095.680214,554399454.6797451
2024-10-05,0.15666855528035883,13566122932.356691,385449606.2716679
2024-10-06,0.15361295734976899,13301916603.034805,266383325.51101655
2024-10-07,0.1542255192358574,13353238562.018158,252903849.42081714
2024-10-08,0.15573118869390914,13494992863.33421,374743347.7143904
2024-10-09,0.15970830801309238,13830820962.87919,468758639.06574374
2024-10-10,0.1604086068583035,13886653852.197762,407405765.3818381
2024-10-11,0.15865451888212387,13733229388.756483,379862714.802776
2024-10-12,0.15974370365039467,13834408273.52939,409138170.45597583
2024-10-13,0.162525820141442,14062963126.092964,403293079.70725334
2024-10-14,0.16267741187803594,14072876369.168062,287730012.3381283
2024-10-15,0.16043198024605318,13889360673.286982,522940558.3474956
2024-10-16,0.15871267842349543,13736385280.539055,442775319.2058595
2024-10-17,0.1600022273527257,13839598335.825562,398000862.42560714
2024-10-18,0.15920917660142866,13770049140.070507,327267624.31848645
2024-10-19,0.15854884763333268,13718454387.19439,308574660.24712735
2024-10-20,0.15723579976226482,13606829895.048805,273064936.9850786
2024-10-21,0.15663138968293888,13545734675.455406,254510851.5061669
2024-10-22,0.15817551754690967,13682154712.989725,378481209.8893799
2024-10-23,0.16006892519936627,13844462131.549187,367907700.426309
2024-10-24,0.16017791626560865,13853977209.687527,367261662.24389505
2024-10-25,0.16465335447541488,14227558338.81836,448483978.49174553
2024-10-26,0.16241935825323864,14036839015.56634,650941376.2013012
2024-10-27,0.16497367318287348,14267074020.303654,413851694.6128964
2024-10-28,0.16385038363750193,14170394508.076506,358924087.7155413
2024-10-29,0.16404005519154782,14188449903.780327,357697574.22516817
2024-10-30,0.1663494647286246,14378555260.355434,483500364.9235685
2024-10-31,0.16915693303696963,14626527170.243626,492098719.6019612
2024-11-01,0.16806515705370412,14531066648.83858,467327618.08236825
2024-11-02,0.16740966355333262,14463207770.638353,451871730.66140085
2024-11-03,0.1660632779884758,14357399108.941553,270445636.29115
2024-11-04,0.1652249492026117,14294477619.007862,377046082.0376618
2024-11-05,0.16290655732923826,14082429911.131487,406553999.10277843
2024-11-06,0.15996870845576594,13826261204.976751,451682795.34041613
2024-11-07,0.16244527218502702,14041171724.93669,662513469.700395
2024-11-08,0.16035759768360977,13856401171.177134,556893781.2298348
2024-11-09,0.1610845245916821,13918764771.625011,363786941.65393466
2024-11-10,0.1617729290431296,13997250064.809242,333548792.2447949
2024-11-11,0.16402994730052214,14174730451.595451,858783973.8686588
2024-11-12,0.1677746625038086,14508256073.33753,829560841.4956836
2024-11-13,0.18886859128405736,16318369421.19544,2101112723.6537037
2024-11-14,0.17709685478292184,15311224137.220413,1494533717.3773031
2024-11-15,0.17670841601005652,15221500937.822926,1088678001.7709243
2024-11-16,0.18967758571951118,16335009435.714266,1304215517.4912128
2024-11-17,0.2001534933830589,17277458491.600925,1267429075.8844173
2024-11-18,0.1996352192283231,17259559036.89289,867371370.2204517
2024-11-19,0.20199166418593223,17438375173.73444,995251674.9934043
2024-11-20,0.19986366400563818,17261968553.704945,945653160.3188083
2024-11-21,0.19527966931775764,16861092502.171913,869355201.7877133
2024-11-22,0.19861128046390727,17120467859.263758,1073360886.9383619
2024-11-23,0.20463378060456738,17673918631.226456,1040481527.3070674
2024-11-24,0.2118869927046547,18284006971.112213,1853920826.0391204
2024-11-25,0.20927020521952291,18070352256.306007,1731655221.8790345
2024-11-26,0.19594976073543718,16908289160.831274,1586067274.196348
2024-11-27,0.19397906210603266,16752371975.099802,1700254150.209043
2024-11-28,0.20127107533950422,17372655123.102886,920565917.9679807
2024-11-29,0.20323800026201666,17531807851.30372,886151886.5203848
2024-11-30,0.20457360768055266,17654324065.100704,671792005.5984248
2024-12-01,0.20528119313871235,17723498159.377018,615266897.9734169
2024-12-02,0.20712566303997176,17869041954.637466,760588593.239149
2024-12-03,0.22003292779616782,18986914753.482273,2394338965.7916102
2024-12-04,0.4155898414393119,35821142502.65899,10793941420.45357
2024-12-05,0.3287351491595864,28343326326.421436,11105817830.031904
2024-12-06,0.3227604152470211,27816710938.814137,7588938292.872586
2024-12-07,0.32519867874408537,28020129491.796364,3049860694.1887727
2024-12-08,0.3195955715868737,27574120387.082016,2148466989.491971
2024-12-09,0.32001732652706477,27568995411.28305,1505055566.0298054
2024-12-10,0.2619508553422545,22583456569.059605,3089021638.772293
