date,price,market_cap,total_volume
2024-11-12,655.001920202732,95953859311.81076,1582512409.9785407
2024-11-13,629.1405449090754,91663556242.07321,3680447411.470419
2024-11-14,620.6711241408003,90601254693.01842,3088847318.0117497
2024-11-15,620.7149581494238,90438980537.17252,3102474990.626613
2024-11-16,618.5720978479429,90211289977.11554,2050272135.7677736
2024-11-17,622.5200094288792,90600287238.66862,1452900658.074677
2024-11-18,617.8473040647104,90046308523.15709,1828130470.576308
2024-11-19,619.6636009849202,90317334784.22472,1651371565.818097
2024-11-20,615.9180341474424,89864910340.94922,1388983815.5660732
2024-11-21,607.2954246379498,88607714965.0514,1559086629.2346592
2024-11-22,623.5047261063257,90962065583.55013,2343280028.8742757
2024-11-23,633.0202588832259,92349194787.00644,1846338179.2677584
2024-11-24,651.5324156029599,95008979222.82204,3373812879.967069
2024-11-25,661.6867306484445,96535188283.16571,2917371682.838013
2024-11-26,635.2624284539559,92608753001.29962,2394918621.268695
2024-11-27,613.7254260217858,89577669155.71219,2494275590.5107102
2024-11-28,645.1514917318507,94131145638.41046,1940704254.0273583
2024-11-29,654.5913158519834,95461592953.30748,2381977222.083153
2024-11-30,654.771684845135,95500304653.15181,1553941107.9797518
2024-12-01,655.0341088639733,95585516151.45093,1682644261.813791
2024-12-02,655.7348886381908,95646063853.98654,1465006765.1405237
2024-12-03,647.1199397363577,94366844096.0861,2373999130.8716054
2024-12-04,740.0349367441655,108108300474.17479,4567002669.157179
2024-12-05,736.4426842404933,107467583157.48167,6355347042.361618
2024-12-06,719.7623500626481,104903980762.58746,3821183229.5789404
2024-12-07,732.5424290130477,106872608667.21408,2720943421.9763966
2024-12-08,750.2454938747231,109451466413.20235,1748135790.7778006
2024-12-09,745.3758374040211,108738492023.74458,1318662772.5807214
2024-12-10,688.0073673187646,100338665906.47128,3134677046.188991
2024-12-11,675.4213801221093,98534549902.19533,3017514510.6277456
2024-12-12,710.6900184753106,103655308925.02591,1903416575.806963
2024-12-13,705.6789649754452,102923886014.42325,1993906415.0291083
2024-12-14,726.77223065721,105993649633.03232,1900492715.31541
2024-12-15,715.4486038130365,104445915284.71416,1302217718.8769124
2024-12-16,722.5581932063777,105502278026.93062,1087890178.982156
2024-12-17,720.6829341808788,105222651998.97409,1589415330.8598354
2024-12-18,715.6520089733765,104491787287.64561,1610321650.477661
2024-12-19,687.6624331507581,100187667140.30516,2203892490.9307804
2024-12-20,669.0228793928828,97651283337.43567,2614960154.253572
2024-12-21,677.8485768483023,98743426119.72449,2728589291.527378
2024-12-22,662.4248813776467,96521740245.10835,1631846083.3851213
2024-12-23,648.5721398402843,94636666608.3006,1137478924.2738469
2024-12-24,692.2861092311789,101000768912.15712,1945323070.2555032
2024-12-25,697.9537563672064,101662325640.72516,1163427672.65241
2024-12-26,702.3466001659357,102473517266.88693,788266049.0921909
2024-12-27,687.5178696037362,100313525889.4936,1081113208.9599752
2024-12-28,690.3639423450093,100706722790.1643,1083410181.1553583
2024-12-29,720.5679127131004,105195880146.45,1060863183.0711349
2024-12-30,694.4826804506174,101318707630.7003,760246771.2998646
2024-12-31,703.1066174310417,102466478284.721,994264720.2303599
2025-01-01,701.5723264012628,102376145921.80865,1545176749.5279117
2025-01-02,705.8130365866023,102979866966.5999,477140166.4226887
2025-01-03,705.8312420795146,102972434554.93243,931592866.4969293
2025-01-04,713.0475655102006,103985181821.30656,945606974.3138423
2025-01-05,714.0857730267945,104197156232.23538,590551916.378533
2025-01-06,709.3017578903202,103477999966.75745,434122074.033253
2025-01-07,730.7109274996172,106614621781.16783,1171497671.843075
2025-01-08,696.8339974504797,101554459267.52983,1359650088.1812186
2025-01-09,695.7266204397939,101710496644.54109,1392556871.3601847
2025-01-10,686.294216607382,100189144310.80423,1115652343.2420957
2025-01-11,693.7427801750233,101242661656.3872,777565591.7749215
2025-01-12,696.7344557337125,101725692784.65048,346722702.76192135
2025-01-13,693.0584426939826,101115094667.83745,309732566.9199188
2025-01-14,688.3576507228246,100415036277.07848,1304110432.8852768
2025-01-15,698.74344424996,101936484651.32495,599619371.3777287
2025-01-16,714.7919481480744,104240470660.66379,928085940.1618588
2025-01-17,708.7829768816523,103363421122.87009,972182171.6751366
2025-01-18,721.1359383883954,105205111175.12766,1011235352.5957952
2025-01-19,709.848578937929,103559797374.0432,1331563415.4984787
2025-01-20,682.349570503562,99876651488.00716,2173870248.0155425
2025-01-21,677.2617301582343,98894421718.25885,2209856384.6278906
2025-01-22,693.0634731671475,100928851182.82266,1124646695.6286247
2025-01-23,694.4219334575758,101394654320.38486,829429387.7657729
2025-01-24,689.6926515818565,100617735192.55904,1199872836.81872
2025-01-25,680.331260963174,99154320524.46922,889253681.1006862
2025-01-26,686.4624751742597,100177213509.6658,494616452.6295134
2025-01-27,664.4667087887276,97045143802.68118,563417170.9715786
2025-01-28,679.6778451363223,99156553145.1091,1530126791.592371
2025-01-29,661.6311598715406,96518633297.52904,753536803.6865051
2025-01-30,667.745952530571,97443671696.07394,803017578.167042
2025-01-31,676.9452959901981,98765596410.28197,555762517.518932
2025-02-01,677.1124207686067,98759128412.85182,729995227.3014902
2025-02-02,654.217143435919,95597107782.2478,635620746.151515
2025-02-03,616.6428289864358,89802207151.70592,1132723233.233987
2025-02-04,616.4068055452193,89926094561.44997,3600635636.5933547
2025-02-05,573.6042069760077,83582971838.99136,1754660835.0289717
2025-02-06,569.5181048818762,83082022023.37912,556111377.5272002
2025-02-07,572.2112608064776,83497390989.30359,1003761062.9034272
2025-02-08,578.4992668082035,84302974182.76198,751278489.7213545
2025-02-09,614.7094865407944,89820272510.32805,1358173748.3343918
2025-02-10,617.2838550746773,90013323288.5319,2076025506.140306
2025-02-11,617.6277634766806,90114142311.63878,1096743740.0190518
2025-02-12,643.374116169739,93939983216.01009,1475014557.293302
2025-02-13,698.0715219546765,101731781963.3888,2445455388.7791457
2025-02-14,669.9136528267184,97747388932.23825,5053346125.769553
2025-02-15,657.410706012491,95866947744.54869,1867614110.4038906
2025-02-16,661.9679162628277,96571702672.32254,881770346.0843449
2025-02-17,674.7322746333247,98458814653.06976,1123867609.0805159
2025-02-18,667.1818129347955,97344824704.82521,1031577914.4441284
2025-02-19,647.7337603591404,94430513841.10081,1157962160.3139865
2025-02-20,651.2699602601128,94979391300.60149,1067124436.0837575
2025-02-21,657.2357183731672,95917140961.6615,772069784.8547369
2025-02-22,646.8031724730836,94395544760.06454,1040952078.1494442
2025-02-23,668.785472644957,97566157422.2611,988420626.34554
2025-02-24,658.3040708334223,96034671976.4126,587694368.3681146
2025-02-25,611.6538008061765,89277366666.72943,1152541876.7735782
2025-02-26,623.430675278815,90971486245.88162,1861620239.3557467
2025-02-27,610.3578616799338,89068804316.15977,1423760323.6156917
2025-02-28,605.3106534011248,88306095591.59663,1086874190.5112782
2025-03-01,587.5469266891337,85736602497.7621,1527513660.3334212
2025-03-02,608.2885669828928,88705889575.59413,887615511.0007088
2025-03-03,623.6422270366194,90933571455.36255,1393848651.9408092
2025-03-04,574.3332822956445,84131864548.38559,1502671244.0216174
2025-03-05,583.1532087181396,85076550479.04813,1296685222.7007513
2025-03-06,597.848549405523,87308885656.99092,565172537.3879949
2025-03-07,595.9383138170398,86832048702.56416,840033139.4891893
2025-03-08,594.5528006856207,86659310630.1766,1083021829.4095507
2025-03-09,593.0806975943264,86509066986.42744,508781353.37374705
2025-03-10,554.7300039388367,80974945856.31647,794891836.6676661
2025-03-11,532.5658810549988,77810899001.84778,1255231824.3279812
2025-03-12,552.6254279577566,80603285400.19487,1939270866.6758046
2025-03-13,570.7207702766447,83256051196.22205,1114489699.9605951
2025-03-14,578.7156213732173,84399190443.91924,1833466480.3402658
2025-03-15,586.9702499764328,85730468316.92902,845308240.2144562
2025-03-16,618.7666348359702,90268773244.99307,1045507701.2295176
2025-03-17,602.0153495286127,87819548553.47964,880757968.1631225
2025-03-18,630.4469540119447,91954116491.6022,1734384510.2764878
2025-03-19,628.6214098323479,91696541649.83894,1414095284.5413725
2025-03-20,619.5659214134856,90364999173.09402,1246749969.9429092
2025-03-21,630.2183910262637,91957238403.44215,1638896624.4903812
2025-03-22,634.6156759206938,92640272190.49388,871273243.0492871
2025-03-23,626.1359464582463,91351828211.81653,510080185.6961636
2025-03-24,622.808568853935,90921593695.69312,565395555.6061037
2025-03-25,635.8154787603806,92702831421.47064,1016201346.675068
2025-03-26,630.3112214019164,91918340830.73216,1571079283.2041454
2025-03-27,617.8855000907927,90121720551.83417,753910960.6847237
2025-03-28,637.6132125269871,92990457407.1628,2057147067.1925929
2025-03-29,619.5224559274657,90341522666.95381,1035501259.6012462
2025-03-30,604.0434442333641,88123077876.96681,842143967.4297414
2025-03-31,601.4706478405623,87655671715.34909,627788963.5666428
2025-04-01,605.503011770793,88218822647.64365,971533504.8477681
2025-04-02,611.0283776490112,89132994185.99815,1657684601.5836525
