date,price,market_cap,total_volume,source
2025-01-20,3859.2727882321865,13319784772.206562,70676020.47998117,coingecko
2025-01-21,3885.55837010428,13448082113.659557,114158308.86017896,coingecko
2025-01-22,3953.810929776951,13702614581.855856,116770140.9751493,coingecko
2025-01-23,3849.907385175321,13424347225.105925,65734947.039454624,coingecko
2025-01-24,3951.9244406796493,13704185974.690372,48187773.36164111,coingecko
2025-01-25,3946.716633759216,13644335619.676346,58928305.46690141,coingecko
2025-01-26,3959.966297927836,13706390342.580904,37380036.359091856,coingecko
2025-01-27,3866.040153255085,13355930158.492914,45617664.34341611,coingecko
2025-01-28,3772.908250154839,13041269088.608713,80149301.23654445,coingecko
2025-01-29,3650.3118028630533,12581480372.187721,67846146.60853666,coingecko
2025-01-30,3730.4702560589953,12724048876.239796,41862529.996145144,coingecko
2025-01-31,3875.966117814277,13227759599.785345,37969449.88829307,coingecko
2025-02-01,3917.985458943456,13397455950.200296,59542867.434429355,coingecko
2025-02-02,3706.2476121496875,12676828319.917118,24473918.762781203,coingecko
2025-02-03,3373.7391073044855,11501467625.858896,81751259.18961507,coingecko
2025-02-04,3437.989988974932,11793169108.735058,279079118.57241195,coingecko
2025-02-05,3232.849782691721,11119363545.179178,123631721.25179009,coingecko
2025-02-06,3310.386970152348,11368169195.652504,80491258.72157322,coingecko
2025-02-07,3205.3205834587575,10954550219.282736,91366932.00583367,coingecko
2025-02-08,3115.255137240742,10556324095.715149,120849434.7794895,coingecko
2025-02-09,3144.4228391927973,10632830060.54498,46195952.27446235,coingecko
2025-02-10,3129.404178981988,10560825184.316116,72198354.51766959,coingecko
2025-02-11,3170.56484481236,10807493417.31317,64971594.66448649,coingecko
2025-02-12,3104.447012671554,10424750092.247646,51616511.881130956,coingecko
2025-02-13,3268.5747424714855,10918513510.502666,79749385.99166931,coingecko
2025-02-14,3188.5064585256337,10641850775.519672,36796761.2867525,coingecko
2025-02-15,3248.2389650508862,10865458163.263044,33409510.220013637,coingecko
2025-02-16,3214.8566658646923,10818469958.579096,24411761.254598927,coingecko
2025-02-17,3178.6326461864383,10685225274.851126,15172931.679662207,coingecko
2025-02-18,3274.253914996992,11044087307.599442,31890623.97764588,coingecko
2025-02-19,3181.1494266582554,10756194352.168364,21516920.26198464,coingecko
2025-02-20,3244.4009129187866,10994000367.337788,26947494.209344078,coingecko
2025-02-21,3275.1903054907093,11080691408.671087,25222182.393965527,coingecko
2025-02-22,3166.067745039581,10890587529.916939,124005471.73937155,coingecko
2025-02-23,3302.1974182847816,11370718600.948948,31561119.249738496,coingecko
2025-02-24,3375.356652406372,11582349427.661812,38168631.24602061,coingecko
2025-02-25,2988.2321756290185,10373314053.733747,9268284.35128378,coingecko
2025-02-26,2981.820571920003,10544208510.719105,82910366.25288631,coingecko
2025-02-27,2779.134640146023,9819737126.819445,40270274.15796763,coingecko
2025-02-28,2747.921720082454,9743269526.615376,27324099.334868524,coingecko
2025-03-01,2663.5068807987923,9417360475.175884,121371884.52903746,coingecko
2025-03-02,2637.7433063775784,9389199250.220745,40563705.04870302,coingecko
2025-03-03,3005.0521615237317,10696474558.690912,48597242.27487112,coingecko
2025-03-04,2579.1616777511995,9164049355.177437,36102166.17533075,coingecko
2025-03-05,2586.6059827270296,9174713797.55415,87242063.9575272,coingecko
2025-03-06,2677.5097101187266,9423858135.165565,31621599.333765607,coingecko
2025-03-07,2640.1333252634754,9251868126.669405,34638355.440401465,coingecko
2025-03-08,2549.871598202244,8891604197.35895,39614644.379546426,coingecko
2025-03-09,2639.4261576994595,9208659166.010418,26187764.19810707,coingecko
2025-03-10,2434.2794748067986,8398736000.563623,33681706.50390358,coingecko
2025-03-11,2239.8227646842643,7808329856.857679,102954153.3823003,coingecko
2025-03-12,2302.962679732841,8024163241.694847,55363059.885069095,coingecko
2025-03-13,2281.824066013165,7965378084.705912,42672815.06738345,coingecko
2025-03-14,2229.0867867258708,7782907651.341135,34047494.632505275,coingecko
2025-03-15,2290.9110467482737,8271732731.5252905,13925928.484218521,coingecko
2025-03-16,2327.264948121296,8376745844.3068,11445454.326072287,coingecko
2025-03-17,2248.0419548361915,8093453886.287424,13209288.066325316,coingecko
2025-03-18,2309.6081182806556,8302687621.2048645,28378874.047652885,coingecko
2025-03-19,2311.9980762243777,8279579347.631361,31591402.851519767,coingecko
2025-03-20,2467.2036115367373,8841681540.100283,32960897.54370642,coingecko
2025-03-21,2366.8076918830884,8522480681.013057,17187188.70787912,coingecko
2025-03-22,2354.3066172779713,8489679540.195911,20295108.533306293,coingecko
2025-03-23,2368.055800065639,8541433038.602811,13077555.831826068,coingecko
2025-03-24,2394.0551635835363,8612195589.218374,14668777.11537619,coingecko
2025-03-25,2485.1085405927506,8959692297.50807,12070397.26111921,coingecko
2025-03-26,2476.013027508171,8877770678.121712,9017478.212665258,coingecko
2025-03-27,2412.9123281049037,8649592205.547213,17926598.337811936,coingecko
2025-03-28,2401.111272259618,8603913192.166662,15993007.540376969,coingecko
2025-03-29,2255.626432232026,8141922397.460718,24910717.603701882,coingecko
2025-03-30,2183.7980043252296,7849321853.310213,14827815.333906816,coingecko
2025-03-31,2159.68301437388,7763426587.820405,18026192.78635797,coingecko
2025-04-01,2185.2598010137754,7883959414.838812,22894893.23444536,coingecko
2025-04-02,2285.434269922084,8212091730.661208,28038260.46874844,coingecko
2025-04-03,2146.7655414764554,7715951610.060354,22451201.99392021,coingecko
2025-04-04,2177.286609161134,7816712592.890885,29635576.019579764,coingecko
2025-04-05,2170.7171751573183,7786236367.84726,19997572.038564045,coingecko
